8.934450E-02 	  4.1142E-01
9.041995E-02 	  4.6449E-01
9.067800E-02 	  4.7811E-01
9.665893E-02 	  9.1368E-01
1.033284E-01 	  1.7260E+00
1.104581E-01 	  2.9189E+00
1.180797E-01 	  4.4806E+00
1.262272E-01 	  6.3314E+00
1.349368E-01 	  8.3376E+00
1.442475E-01 	  1.0342E+01
1.542005E-01 	  1.2194E+01
1.648404E-01 	  1.3777E+01
1.762144E-01 	  1.5016E+01
1.883732E-01 	  1.5880E+01
2.013709E-01 	  1.6377E+01
2.095240E-01 	  1.6509E+01
2.127310E-01 	  1.6530E+01
2.135862E-01 	  1.6533E+01
2.148690E-01 	  1.7597E+01
2.152655E-01 	  1.7602E+01
2.182460E-01 	  1.7627E+01
2.215865E-01 	  1.7641E+01
2.224773E-01 	  1.7643E+01
2.238135E-01 	  1.8100E+01
2.271540E-01 	  1.8110E+01
2.301188E-01 	  1.8110E+01
2.459970E-01 	  1.7991E+01
2.629708E-01 	  1.7686E+01
2.811158E-01 	  1.7230E+01
2.825634E-01 	  1.7189E+01
2.868883E-01 	  1.7066E+01
2.880417E-01 	  1.7033E+01
2.897716E-01 	  1.7719E+01
2.940966E-01 	  1.7597E+01
3.005128E-01 	  1.7410E+01
3.212482E-01 	  1.6780E+01
3.434143E-01 	  1.6086E+01
3.671099E-01 	  1.5344E+01
3.924405E-01 	  1.4562E+01
4.195189E-01 	  1.3759E+01
4.484657E-01 	  1.2949E+01
4.794098E-01 	  1.2145E+01
5.124891E-01 	  1.1356E+01
5.478508E-01 	  1.0589E+01
5.856525E-01 	  9.8506E+00
6.260625E-01 	  9.1436E+00
6.692609E-01 	  8.4710E+00
7.154399E-01 	  7.8343E+00
7.648052E-01 	  7.2342E+00
8.175768E-01 	  6.6708E+00
8.739896E-01 	  6.1435E+00
9.0000000E-01 	  5.9226E+00
9.0450000E-01 	  5.8857E+00
9.0902250E-01 	  5.8490E+00
9.1356761E-01 	  5.8125E+00
9.1813545E-01 	  5.7762E+00
9.2272613E-01 	  5.7401E+00
9.2733976E-01 	  5.7041E+00
9.3197646E-01 	  5.6684E+00
9.3663634E-01 	  5.6328E+00
9.4131952E-01 	  5.5975E+00
9.4602612E-01 	  5.5624E+00
9.5075625E-01 	  5.5274E+00
9.5551003E-01 	  5.4927E+00
9.6028758E-01 	  5.4582E+00
