1.069000E-02 	  8.09152E-01
1.142761E-02 	  7.94174E-01
1.221612E-02 	  7.76288E-01
1.305903E-02 	  7.54752E-01
1.396010E-02 	  7.28554E-01
1.492335E-02 	  6.96270E-01
1.595306E-02 	  6.55815E-01
1.705382E-02 	  6.03976E-01
1.823053E-02 	  5.35466E-01
1.948844E-02 	  4.40723E-01
2.083314E-02 	  2.99815E-01
2.227063E-02 	  5.95946E-02
2.380730E-02 	  -5.37052E-01
2.410800E-02 	  -8.18127E-01
2.447700E-02 	  -1.66675E+00
2.457540E-02 	  -2.67916E+00
2.472300E-02 	  -1.63405E+00
2.509200E-02 	  -7.18902E-01
2.545001E-02 	  -3.46603E-01
2.720606E-02 	  4.44157E-01
2.908327E-02 	  8.35659E-01
3.109002E-02 	  1.09847E+00
3.323523E-02 	  1.29391E+00
3.552846E-02 	  1.44669E+00
3.797993E-02 	  1.56954E+00
4.060054E-02 	  1.66999E+00
4.340198E-02 	  1.75296E+00
4.639671E-02 	  1.82186E+00
4.959809E-02 	  1.87923E+00
5.302035E-02 	  1.92697E+00
5.667876E-02 	  1.96660E+00
6.058959E-02 	  1.99934E+00
6.477028E-02 	  2.02621E+00
6.923942E-02 	  2.04803E+00
7.401695E-02 	  2.06555E+00
7.912411E-02 	  2.07934E+00
8.458368E-02 	  2.08994E+00
9.041995E-02 	  2.09782E+00
9.665893E-02 	  2.10336E+00
1.033284E-01 	  2.10693E+00
1.104581E-01 	  2.10882E+00
1.180797E-01 	  2.10930E+00
1.262272E-01 	  2.10861E+00
1.349368E-01 	  2.10695E+00
1.442475E-01 	  2.10451E+00
1.542005E-01 	  2.10143E+00
1.648404E-01 	  2.09787E+00
1.762144E-01 	  2.09393E+00
1.883732E-01 	  2.08972E+00
2.013709E-01 	  2.08533E+00
2.152655E-01 	  2.08083E+00
2.301188E-01 	  2.07628E+00
2.459970E-01 	  2.07175E+00
2.629708E-01 	  2.06727E+00
2.811158E-01 	  2.06289E+00
3.005128E-01 	  2.05862E+00
3.212482E-01 	  2.05450E+00
3.434143E-01 	  2.05053E+00
3.671099E-01 	  2.04675E+00
3.924405E-01 	  2.04315E+00
4.195189E-01 	  2.03973E+00
4.484657E-01 	  2.03651E+00
4.794098E-01 	  2.03349E+00
5.124891E-01 	  2.03065E+00
5.478508E-01 	  2.02800E+00
5.856525E-01 	  2.02553E+00
6.260625E-01 	  2.02324E+00
6.692609E-01 	  2.02112E+00
7.154399E-01 	  2.01917E+00
7.648052E-01 	  2.01736E+00
8.175768E-01 	  2.01570E+00
8.739896E-01 	  2.01418E+00
9.342948E-01 	  2.01279E+00
9.987612E-01 	  2.01152E+00
1.067676E+00 	  2.01036E+00
1.141345E+00 	  2.00929E+00
1.220098E+00 	  2.00833E+00
1.304285E+00 	  2.00745E+00
1.394281E+00 	  2.00665E+00
1.490486E+00 	  2.00594E+00
1.593329E+00 	  2.00529E+00
1.703269E+00 	  2.00471E+00
1.820795E+00 	  2.00419E+00
1.946430E+00 	  2.00373E+00
