1.839150E-02 	  2.2083E+00
1.866600E-02 	  2.2523E+00
1.948844E-02 	  2.3856E+00
2.083314E-02 	  2.6068E+00
2.227063E-02 	  2.8426E+00
2.380730E-02 	  3.0893E+00
2.545001E-02 	  3.3431E+00
2.720606E-02 	  3.5995E+00
2.908327E-02 	  3.8537E+00
3.109002E-02 	  4.1006E+00
3.323523E-02 	  4.3349E+00
3.552846E-02 	  4.5515E+00
3.797993E-02 	  4.7454E+00
4.060054E-02 	  4.9122E+00
4.340198E-02 	  5.0483E+00
4.410000E-02 	  5.0760E+00
4.477500E-02 	  5.1005E+00
4.495500E-02 	  5.1067E+00
4.522500E-02 	  5.2321E+00
4.590000E-02 	  5.2606E+00
4.639671E-02 	  5.2805E+00
4.959809E-02 	  5.3892E+00
5.302035E-02 	  5.4705E+00
5.667876E-02 	  5.5205E+00
6.058959E-02 	  5.5384E+00
6.477028E-02 	  5.5237E+00
6.923942E-02 	  5.4767E+00
7.401695E-02 	  5.3983E+00
7.912411E-02 	  5.2860E+00
8.458368E-02 	  5.1415E+00
9.041995E-02 	  4.9692E+00
9.665893E-02 	  4.7741E+00
1.033284E-01 	  4.5611E+00
1.104581E-01 	  4.3350E+00
1.180797E-01 	  4.1003E+00
1.262272E-01 	  3.8613E+00
1.349368E-01 	  3.6215E+00
1.442475E-01 	  3.3842E+00
1.542005E-01 	  3.1520E+00
1.648404E-01 	  2.9270E+00
1.762144E-01 	  2.7109E+00
1.883732E-01 	  2.5047E+00
2.013709E-01 	  2.3089E+00
2.152655E-01 	  2.1241E+00
2.301188E-01 	  1.9506E+00
2.459970E-01 	  1.7886E+00
2.629708E-01 	  1.6378E+00
2.811158E-01 	  1.4980E+00
3.005128E-01 	  1.3688E+00
3.212482E-01 	  1.2497E+00
3.434143E-01 	  1.1402E+00
3.671099E-01 	  1.0288E+00
3.924405E-01 	  9.2751E-01
4.195189E-01 	  8.3571E-01
4.484657E-01 	  7.5265E-01
4.794098E-01 	  6.7764E-01
5.124891E-01 	  6.0999E-01
5.478508E-01 	  5.4905E-01
5.856525E-01 	  4.9421E-01
6.260625E-01 	  4.4490E-01
6.692609E-01 	  4.0059E-01
7.154399E-01 	  3.6079E-01
7.648052E-01 	  3.2506E-01
8.175768E-01 	  2.9299E-01
8.495620E-01 	  2.7594E-01
8.625655E-01 	  2.6917E-01
8.660331E-01 	  2.6742E-01
8.712345E-01 	  4.2677E+00
8.739896E-01 	  4.2510E+00
8.842380E-01 	  4.1899E+00
9.342948E-01 	  3.9130E+00
9.987612E-01 	  3.5924E+00
1.067676E+00 	  3.2552E+00
1.141345E+00 	  2.9372E+00
1.220098E+00 	  2.6424E+00
1.304285E+00 	  2.3724E+00
1.394281E+00 	  2.1276E+00
1.490486E+00 	  1.9048E+00
1.593329E+00 	  1.6988E+00
1.703269E+00 	  1.5147E+00
1.820795E+00 	  1.3502E+00
1.946430E+00 	  1.2033E+00
2.080733E+00 	  1.0721E+00
2.224304E+00 	  9.5490E-01
2.377781E+00 	  8.5029E-01
2.541848E+00 	  7.5695E-01
2.717235E+00 	  6.7370E-01
2.904724E+00 	  5.9950E-01
3.105150E+00 	  5.3135E-01
3.319406E+00 	  4.6926E-01
3.548445E+00 	  4.1343E-01
3.793288E+00 	  3.6257E-01
4.055024E+00 	  3.1798E-01
4.334821E+00 	  2.7888E-01
4.633924E+00 	  2.4459E-01
4.953664E+00 	  2.1452E-01
5.295467E+00 	  1.8815E-01
5.660855E+00 	  1.6502E-01
6.051453E+00 	  1.4474E-01
6.469004E+00 	  1.2696E-01
6.915365E+00 	  1.1136E-01
7.392525E+00 	  9.7675E-02
7.902609E+00 	  8.5676E-02
8.447890E+00 	  7.5151E-02
9.030794E+00 	  6.5788E-02
9.653919E+00 	  5.7186E-02
1.032004E+01 	  4.9709E-02
1.103212E+01 	  4.3210E-02
1.179334E+01 	  3.7561E-02
1.260708E+01 	  3.2650E-02
1.347697E+01 	  2.8382E-02
1.440688E+01 	  2.4672E-02
1.540095E+01 	  2.1447E-02
1.646362E+01 	  1.8630E-02
1.759961E+01 	  1.6125E-02
1.881398E+01 	  1.3956E-02
2.011215E+01 	  1.2079E-02
2.149988E+01 	  1.0454E-02
2.298338E+01 	  9.0465E-03
2.456923E+01 	  7.8288E-03
2.626450E+01 	  6.7750E-03
2.807676E+01 	  5.8415E-03
3.001405E+01 	  5.0307E-03
3.208502E+01 	  4.3323E-03
3.429889E+01 	  3.7310E-03
3.666551E+01 	  3.2131E-03
3.919543E+01 	  2.7671E-03
4.189992E+01 	  2.3830E-03
4.479101E+01 	  2.0523E-03
4.788159E+01 	  1.7674E-03
5.118542E+01 	  1.5221E-03
5.471721E+01 	  1.3109E-03
5.849270E+01 	  1.1289E-03
6.252870E+01 	  9.7225E-04
6.684318E+01 	  8.3732E-04
7.145536E+01 	  7.2111E-04
7.638578E+01 	  6.2104E-04
8.165640E+01 	  5.3516E-04
8.729069E+01 	  4.6175E-04
9.331374E+01 	  3.9840E-04
9.975239E+01 	  3.4375E-04
1.066353E+02 	  2.9660E-04
1.139931E+02 	  2.5591E-04
1.218587E+02 	  2.2081E-04
1.302669E+02 	  1.9052E-04
1.392553E+02 	  1.6439E-04
1.488640E+02 	  1.4184E-04
1.591356E+02 	  1.2238E-04
1.701159E+02 	  1.0560E-04
1.818539E+02 	  9.1113E-05
1.944018E+02 	  7.8615E-05
2.078156E+02 	  6.7832E-05
2.221548E+02 	  5.8528E-05
2.374835E+02 	  5.0500E-05
2.538699E+02 	  4.3573E-05
2.713869E+02 	  3.7597E-05
2.901126E+02 	  3.2440E-05
3.101304E+02 	  2.7990E-05
3.315294E+02 	  2.4151E-05
3.544049E+02 	  2.0839E-05
3.788588E+02 	  1.7980E-05
4.050001E+02 	  1.5514E-05
4.329451E+02 	  1.3386E-05
